star_id,Fe,Fe_err,C,C_err,O,O_err,raj2000,raj2000_err,decj2000,decj2000_err,x_pos,x_pos_err,y_pos,y_pos_err,z_pos,z_pos_err,dist,dist_err,disk,sptype,vmag,vmag_err,bv,bv_err,u_vel,u_vel_err,v_vel,v_vel_err,w_vel,w_vel_err,teff,teff_err,logg,logg_err,mass,mass_err,rad,rad_err,
BD+05  3640 ,-1.14 ,0.04 ,,,-0.32 ,0.09 ,273.09115616 ,-3.8e-09/3.8e-09 ,5.40122450 ,-4.39e-09/4.39e-09 ,3.462 ,,-64.109 ,,6.070 ,,64.49 ,-0.09/0.0849 ,thick ,G8 ,10.37 ,,0.755 ,,123.30 ,,-205.90 ,,45.70 ,,5063.0 ,,4.61 ,,0.84 ,-0.105/0.105 ,0.71 ,-0.0508/0.0508 ,
BD+05  4481 ,-0.72 ,0.02 ,-0.59 ,0.09 ,-0.08 ,0.06 ,305.10233693 ,-3.36e-09/3.36e-09 ,6.03134063 ,-2.36e-09/2.36e-09 ,62.304 ,,-88.641 ,,11.448 ,,108.95 ,-0.383/2.286 ,thick ,G4 ,10.14 ,,0.621 ,,142.60 ,,-34.20 ,,-119.30 ,,5727.0 ,,4.38 ,,1.00 ,-0.126/0.126 ,1.00 ,-0.0428/0.0428 ,
BD+05  4829 ,0.06 ,0.04 ,,,,,324.42970797 ,-4.37e-08/4.37e-08 ,6.62903631 ,-4.12e-08/4.12e-08 ,55.806 ,,-39.909 ,,7.973 ,,69.07 ,-4.38/5.65 ,thin ,F2V ,7.62 ,,0.368 ,,-15.80 ,,-0.20 ,,-17.30 ,,7000.0 ,,4.26 ,,1.46 ,-0.246/0.246 ,1.61 ,-0.0677/0.0677 ,
BD+06   248A ,0.08 ,0.04 ,-0.03 ,0.09 ,,,24.41803933 ,-4.06e-09/4.06e-09 ,7.14912396 ,-2.7e-09/2.7e-09 ,61.856 ,,28.083 ,,8.521 ,,68.46 ,-0.0932/0.142 ,N/A ,,,,,,,,,,,,5186.6 ,-0.92/1.444 ,4.52 ,-0.0889/0.0889 ,0.92 ,-0.114/0.114 ,0.88 ,-0.0567/0.0567 ,
BD+06   248B ,0.09 ,0.04 ,0.02 ,0.09 ,,,24.40714218 ,-4.37e-09/4.37e-09 ,7.14650504 ,-3.04e-09/3.04e-09 ,61.622 ,,27.962 ,,8.484 ,,68.20 ,-0.0896/0.0903 ,N/A ,,,,,,,,,,,,5170.3 ,-0.829/1.056 ,4.49 ,-0.0807/0.0807 ,0.89 ,-0.104/0.104 ,0.89 ,-0.0503/0.0503 ,
BD+06  1909 ,0.09 ,0.12 ,0.02 ,0.06 ,-0.05 ,0.09 ,123.94991767 ,-3.57e-09/3.57e-09 ,5.83676412 ,-2.76e-09/2.76e-09 ,-114.687 ,,170.351 ,,20.993 ,,206.43 ,-0.673/0.641 ,N/A ,F7 ,10.35 ,,,,,,,,,,6228.0 ,,4.52 ,,1.24 ,-0.041/0.041 ,1.22 ,-0.051/0.051 ,
BD+06  2008 ,-0.02 ,0.04 ,-0.10 ,0.09 ,-0.05 ,0.09 ,129.93617653 ,-4.84e-09/4.84e-09 ,5.77053411 ,-3.25e-09/3.25e-09 ,-22.497 ,,26.871 ,,3.542 ,,35.22 ,-0.0725/0.0728 ,thin ,G9V ,8.41 ,,0.810 ,,43.90 ,,-22.20 ,,-7.10 ,,5273.0 ,,4.50 ,,0.90 ,-0.112/0.112 ,0.86 ,-0.0537/0.0537 ,
BD+06  2091 ,-0.14 ,0.04 ,,,,,135.71365780 ,-9.78e-08/9.78e-08 ,6.00774700 ,-6.34e-08/6.34e-08 ,-63.988 ,,62.414 ,,9.407 ,,89.88 ,-2.82/5.66 ,N/A ,,,,,,,,,,,,5820.0 ,,4.63 ,,1.06 ,-0.131/0.131 ,1.25 ,-0.065/0.065 ,
BD+06  2932 ,-0.86 ,0.05 ,-0.98 ,5.12 ,-0.53 ,0.06 ,220.82487147 ,-4.53e-09/4.53e-09 ,5.82771142 ,-3.65e-09/3.65e-09 ,-60.604 ,,-52.358 ,,8.174 ,,80.50 ,-0.146/0.144 ,thick ,G6V ,10.44 ,,0.714 ,,-306.60 ,,-236.00 ,,30.60 ,,5297.0 ,,4.46 ,,0.89 ,-0.11/0.11 ,0.77 ,-0.0385/0.0385 ,
BD+06  3077 ,-0.39 ,0.03 ,-0.27 ,0.01 ,,,234.66257562 ,-2.3e-08/2.3e-08 ,6.37513832 ,-2.21e-08/2.21e-08 ,-84.003 ,,-118.478 ,,16.227 ,,146.14 ,-4.28/11.35 ,N/A ,,10.51 ,,0.534 ,,,,,,,,6136.0 ,,4.95 ,,1.16 ,-0.161/0.161 ,1.12 ,-0.0644/0.0644 ,
BD+07  2474A ,-0.02 ,0.04 ,-0.15 ,0.09 ,,,175.90836769 ,-4.28e-09/4.28e-09 ,6.56373557 ,-3.6e-09/3.6e-09 ,-138.696 ,,9.922 ,,16.000 ,,139.97 ,-0.337/0.344 ,N/A ,,,,,,,,,,,,5782.5 ,-5.68/6.19 ,,,1.09 ,-0.08/0.08 ,0.94 ,-0.023/0.023 ,
BD+07  3922 ,-0.27 ,0.04 ,,,,,284.91086034 ,-3.94e-09/3.94e-09 ,7.98725497 ,-4.21e-09/4.21e-09 ,7.229 ,,-27.147 ,,3.942 ,,28.37 ,-0.191/2.63 ,thick ,M0.5V ,10.86 ,,1.365 ,,-61.30 ,,-52.20 ,,-52.40 ,,3785.9 ,-13.9/29.2 ,4.63 ,-0.0113/0.0113 ,0.61 ,-0.0202/0.0202 ,0.63 ,-0.0186/0.0186 ,
BD+07  4841 ,-1.41 ,0.16 ,-1.23 ,0.09 ,-0.80 ,0.2 ,334.65210821 ,-4.29e-09/4.29e-09 ,8.44582280 ,-3.44e-09/3.44e-09 ,138.860 ,,-65.781 ,,22.815 ,,155.34 ,-0.473/0.469 ,N/A ,G0 ,10.38 ,,0.489 ,,,,,,,,6286.0 ,,4.21 ,,1.14 ,-0.149/0.149 ,1.08 ,-0.0458/0.0458 ,
BD+08  2042B ,-0.06 ,0.04 ,-0.23 ,0.09 ,,,125.74390560 ,-3.9e-09/3.9e-09 ,7.63042326 ,-3.13e-09/3.13e-09 ,-29.397 ,,40.845 ,,6.742 ,,50.77 ,-0.042/0.0441 ,N/A ,G5 ,9.17 ,,0.789 ,,,,,,,,5263.5 ,-1.11/1.06 ,4.57 ,-0.0827/0.0827 ,0.93 ,-0.116/0.116 ,0.83 ,-0.0458/0.0458 ,
BD+08  2599A ,-0.10 ,0.04 ,,,,,186.49406691 ,-4.25e-09/4.25e-09 ,8.06223062 ,-3.74e-09/3.74e-09 ,-36.010 ,,-4.099 ,,5.134 ,,36.60 ,-0.0705/0.0708 ,N/A ,,,,,,,,,,,,4247.6 ,-83.5/82.7 ,4.54 ,-0.106/0.106 ,0.67 ,-0.0796/0.0796 ,0.73 ,-0.0673/0.0673 ,
BD+08  2887 ,0.03 ,0.04 ,,,,,218.81152343 ,-4.47e-09/4.47e-09 ,8.11496626 ,-4.04e-09/4.04e-09 ,-40.991 ,,-32.971 ,,7.501 ,,53.14 ,-0.376/0.14 ,N/A ,,,,,,,,,,,,5045.0 ,-3.88/12.77 ,4.59 ,-0.0906/0.0906 ,0.86 ,-0.11/0.11 ,0.78 ,-0.0478/0.0478 ,
BD+08  2889 ,-0.06 ,0.04 ,,,,,218.89401358 ,-4.2e-09/4.2e-09 ,8.01604399 ,-3.83e-09/3.83e-09 ,-41.113 ,,-33.167 ,,7.439 ,,53.35 ,-0.0495/0.0515 ,N/A ,,,,,,,,,,,,5212.9 ,-1.34/1.17 ,4.54 ,-0.0972/0.0972 ,0.89 ,-0.117/0.117 ,0.84 ,-0.0608/0.0608 ,
BD+08  3095 ,-0.80 ,0.09 ,-0.64 ,0.05 ,-0.37 ,0.09 ,237.74555610 ,-3.82e-09/3.82e-09 ,8.42325608 ,-3.01e-09/3.01e-09 ,-85.043 ,,-134.762 ,,23.597 ,,161.09 ,-1.11/2.05 ,N/A ,G2 ,9.95 ,,0.591 ,,,,,,,,5632.0 ,,4.03 ,,1.01 ,-0.129/0.129 ,1.61 ,-0.0717/0.0717 ,
BD+08  4887 ,-0.20 ,0.04 ,,,,,338.25927684 ,-6.15e-09/6.15e-09 ,9.37797762 ,-5.86e-09/5.86e-09 ,11.876 ,,-4.736 ,,2.112 ,,12.96 ,-0.0041/0.0044 ,thin ,M0V ,10.36 ,,1.501 ,,-32.70 ,,-7.50 ,,-6.70 ,,3634.9 ,-0.236/0.218 ,4.76 ,-0.00733/0.00733 ,0.47 ,-0.0203/0.0203 ,0.48 ,-0.0142/0.0142 ,
BD+09   352 ,-2.09 ,0.23 ,,,,,40.30683167 ,-5.53e-09/5.53e-09 ,9.77002799 ,-5.13e-09/5.13e-09 ,118.909 ,,100.866 ,,26.849 ,,158.22 ,-0.642/0.68 ,N/A ,kA7.5hF8 ,10.17 ,,0.513 ,,,,,,,,5922.0 ,,4.25 ,,1.12 ,-0.148/0.148 ,1.52 ,-0.108/0.108 ,
BD+09   409 ,-0.48 ,0.01 ,-0.26 ,0.09 ,0.02 ,0.09 ,47.75457678 ,-4.71e-09/4.71e-09 ,9.98965604 ,-4.02e-09/4.02e-09 ,69.317 ,,76.325 ,,18.161 ,,104.69 ,-0.2/0.2 ,N/A ,G0 ,9.65 ,,0.604 ,,,,,,,,5799.0 ,,4.12 ,,1.07 ,-0.16/0.16 ,1.13 ,-0.0556/0.0556 ,
BD+09  1617 ,0.15 ,0.08 ,0.15 ,0.09 ,0.20 ,0.09 ,109.97383562 ,-2.98e-08/2.98e-08 ,9.22854679 ,-2.46e-08/2.46e-08 ,-16.310 ,,44.874 ,,7.758 ,,48.37 ,-0.21/0.212 ,thick ,K0 ,9.24 ,,0.876 ,,32.30 ,,-94.70 ,,-27.70 ,,5200.0 ,,4.30 ,,0.87 ,-0.107/0.107 ,0.86 ,-0.0437/0.0437 ,
BD+09  1627 ,0.04 ,0.13 ,,,0.00 ,0.09 ,110.61131475 ,-3.75e-09/3.75e-09 ,8.90201041 ,-2.88e-09/2.88e-09 ,-15.485 ,,41.172 ,,6.890 ,,44.52 ,-0.0365/0.0741 ,thin ,K2V ,9.37 ,,0.897 ,,92.50 ,,-40.70 ,,-4.90 ,,5004.0 ,,4.54 ,,0.84 ,-0.102/0.102 ,0.80 ,-0.0477/0.0477 ,
BD+09  2190 ,-2.69 ,0.48 ,,,-2.18 ,0.26 ,142.31483981 ,-5.74e-09/5.74e-09 ,8.63346306 ,-4.34e-09/4.34e-09 ,-211.182 ,,163.132 ,,40.517 ,,269.91 ,-3.17/3.25 ,N/A ,sdA5 ,11.15 ,,0.390 ,,,,,,,,6380.0 ,,4.11 ,,1.28 ,-0.191/0.191 ,1.21 ,-0.0516/0.0516 ,
BD+09  2242 ,0.10 ,0.02 ,,,,,147.22150332 ,-4.65e-09/4.65e-09 ,8.97430501 ,-5.59e-09/5.59e-09 ,-115.014 ,,74.060 ,,21.603 ,,138.49 ,-0.319/0.356 ,N/A ,G0 ,9.62 ,,0.498 ,,,,,,,,6200.0 ,,4.60 ,,1.19 ,-0.172/0.172 ,1.36 ,-0.0532/0.0532 ,
BD+09  2475 ,0.10 ,0.04 ,,,,,169.87131427 ,-4.78e-09/4.78e-09 ,9.16548935 ,-3.44e-09/3.44e-09 ,-91.215 ,,16.295 ,,14.950 ,,93.86 ,-0.325/0.294 ,N/A ,,,,,,,,,,,,5392.1 ,-20.0/27.0 ,4.47 ,-0.0892/0.0892 ,0.91 ,-0.115/0.115 ,0.92 ,-0.0581/0.0581 ,
BD+09  2636 ,-0.09 ,0.14 ,,,,,187.81585448 ,-6.76e-09/6.76e-09 ,8.81060129 ,-5.44e-09/5.44e-09 ,-13.268 ,,-1.821 ,,2.076 ,,13.55 ,-0.0763/0.0772 ,thin ,M0V ,9.66 ,,1.441 ,,-16.80 ,,-52.70 ,,0.50 ,,3576.0 ,,4.68 ,-0.0102/0.0102 ,0.56 ,-0.0203/0.0203 ,0.57 ,-0.017/0.017 ,
BD+09  5220 ,0.26 ,0.04 ,0.23 ,0.09 ,,,352.19615055 ,-5.04e-09/5.04e-09 ,10.75234211 ,-4.04e-09/4.04e-09 ,93.561 ,,-12.823 ,,17.933 ,,96.12 ,-0.198/0.215 ,N/A ,,,,,,,,,,,,5565.1 ,-5.57/6.17 ,4.20 ,-0.0778/0.0778 ,0.96 ,-0.114/0.114 ,1.29 ,-0.0695/0.0695 ,
BD+10    37 ,0.15 ,0.04 ,0.28 ,0.09 ,-0.02 ,0.09 ,5.65726212 ,-4.76e-09/4.76e-09 ,11.57697362 ,-3.76e-09/3.76e-09 ,86.774 ,,8.596 ,,17.863 ,,89.01 ,-0.343/0.224 ,thin ,G0 ,9.09 ,,0.696 ,,-7.40 ,,-49.50 ,,25.50 ,,5779.6 ,-2.82/5.91 ,4.27 ,-0.0794/0.0794 ,1.05 ,-0.139/0.139 ,1.24 ,-0.0616/0.0616 ,
BD+10   125 ,-0.35 ,0.04 ,-0.23 ,0.09 ,-0.28 ,0.09 ,16.46227644 ,-4.16e-09/4.16e-09 ,11.75342765 ,-3.77e-09/3.77e-09 ,93.087 ,,27.507 ,,20.196 ,,99.14 ,-0.227/0.196 ,N/A ,G0 ,,,,,,,,,,,5924.6 ,-1.91/3.04 ,4.45 ,-0.0825/0.0825 ,0.95 ,-0.0355/0.0398 ,1.04 ,-0.0958/0.1264 ,
BD+10   303B ,-0.36 ,0.04 ,-0.26 ,0.09 ,,,33.92278634 ,-4.23e-09/4.23e-09 ,10.76883345 ,-3.94e-09/3.94e-09 ,81.814 ,,55.024 ,,18.753 ,,100.36 ,-0.216/0.22 ,N/A ,G5 ,9.77 ,,0.649 ,,,,,,,,5716.2 ,-1.95/3.41 ,4.53 ,-0.0796/0.0796 ,1.08 ,-0.138/0.138 ,0.94 ,-0.0431/0.0431 ,
BD+10  1799 ,-0.16 ,0.04 ,0.00 ,0.09 ,,,126.61603787 ,-4.87e-09/4.87e-09 ,10.08037060 ,-3.3e-09/3.3e-09 ,-61.966 ,,83.389 ,,18.469 ,,105.52 ,-0.226/0.217 ,N/A ,F6 ,8.93 ,,0.495 ,,,,,,,,6238.8 ,-2.35/4.06 ,4.30 ,-0.0955/0.0955 ,1.26 ,-0.195/0.195 ,1.31 ,-0.07/0.07 ,
BD+10  1857 ,-0.88 ,0.04 ,,,,,130.68555471 ,-9.64e-08/9.64e-08 ,9.55669996 ,-1.09e-07/1.09e-07 ,-9.906 ,,11.523 ,,2.558 ,,15.41 ,,thin ,M1V ,9.62 ,,1.400 ,,9.30 ,,-52.70 ,,6.60 ,,3847.0 ,-157.0/157.0 ,4.62 ,-0.0115/0.0115 ,0.62 ,-0.0203/0.0203 ,0.64 ,-0.0189/0.0189 ,
BD+10  2321 ,-0.12 ,0.18 ,,,,,175.06926108 ,-4.36e-09/4.36e-09 ,9.51208463 ,-3.54e-09/3.54e-09 ,-44.737 ,,3.860 ,,7.524 ,,45.53 ,-0.0497/0.0576 ,N/A ,K0 ,9.66 ,,0.911 ,,,,,,,,3591.0 ,,4.39 ,,0.84 ,-0.0933/0.0933 ,0.71 ,-0.0394/0.0394 ,
BD+10  4379 ,-0.66 ,0.04 ,,,,,311.82016710 ,-3.18e-09/3.18e-09 ,10.86013023 ,-2.1e-09/2.1e-09 ,20.778 ,,-23.223 ,,5.978 ,,31.73 ,-0.0324/0.0751 ,thick ,K2 ,9.72 ,,1.032 ,,74.80 ,,-4.00 ,,-77.50 ,,4841.0 ,,4.48 ,,0.72 ,-0.0855/0.0855 ,0.65 ,-0.0502/0.0502 ,
BD+11   451 ,0.22 ,0.04 ,,,,,48.32811792 ,-4.09e-09/4.09e-09 ,11.55360723 ,-3.82e-09/3.82e-09 ,45.490 ,,51.107 ,,13.987 ,,69.83 ,-0.0846/0.0885 ,N/A ,F9 ,9.18 ,,0.712 ,,,,,,,,5624.3 ,-1.82/1.96 ,4.51 ,-0.0767/0.0767 ,1.05 ,-0.135/0.135 ,0.94 ,-0.0407/0.0407 ,
BD+11   468 ,-1.53 ,0.04 ,,,,,51.20984198 ,-5e-09/5e-09 ,12.25658419 ,-3.76e-09/3.76e-09 ,64.887 ,,80.732 ,,22.501 ,,105.99 ,-0.236/0.249 ,thick ,G0V ,10.75 ,,0.571 ,,-116.60 ,,-262.00 ,,-43.20 ,,5598.0 ,,4.50 ,,0.98 ,-0.128/0.128 ,1.30 ,-0.242/0.242 ,
BD+11  2341 ,-2.85 ,0.04 ,,,,,169.49841532 ,-8.66e-09/8.66e-09 ,10.79308558 ,-6.77e-09/6.77e-09 ,-255.894 ,,47.434 ,,49.613 ,,264.94 ,-2.48/2.07 ,N/A ,,,,,,,,,,,,6409.0 ,-5.99/6.04 ,4.03 ,-0.0857/0.0857 ,1.29 ,-0.204/0.204 ,1.82 ,-0.0796/0.0796 ,
BD+11  2369 ,-0.48 ,0.02 ,-0.33 ,0.09 ,,,173.14219061 ,-3.94e-09/3.94e-09 ,10.90314083 ,-3.45e-09/3.45e-09 ,-126.704 ,,15.238 ,,24.582 ,,129.96 ,-0.293/0.256 ,N/A ,G0 ,,,,,,,,,,,5755.0 ,,4.25 ,,1.01 ,-0.126/0.126 ,1.20 ,-0.0567/0.0567 ,
BD+11  2576 ,-0.14 ,0.02 ,,,,,202.49910791 ,-6.3e-09/6.3e-09 ,10.37716237 ,-3.78e-09/3.78e-09 ,-6.928 ,,-2.870 ,,1.373 ,,7.62 ,-0.0267/0.1186 ,thin ,M1.0V ,9.03 ,,1.493 ,,57.70 ,,-8.20 ,,-3.70 ,,3727.0 ,,4.78 ,,0.51 ,-0.051/0.051 ,0.50 ,-0.047/0.047 ,
BD+11  2746 ,-0.11 ,0.04 ,,,,,224.37342700 ,-3.41e-09/3.41e-09 ,10.45524541 ,-3.1e-09/3.1e-09 ,-61.170 ,,-59.846 ,,15.791 ,,87.02 ,-0.112/0.115 ,N/A ,,,,,,,,,,,,4902.4 ,-1.89/3.0 ,4.61 ,-0.0866/0.0866 ,0.82 ,-0.101/0.101 ,0.74 ,-0.0461/0.0461 ,
BD+11  4725 ,-0.83 ,0.1 ,-0.41 ,0.18 ,-0.21 ,0.18 ,331.41957590 ,-6.33e-08/6.33e-08 ,12.37669810 ,-7.71e-08/7.71e-08 ,53.771 ,,-29.293 ,,13.437 ,,62.69 ,-0.588/0.599 ,thick ,G3 ,9.55 ,,0.672 ,,-35.60 ,,-224.80 ,,25.00 ,,5411.0 ,,4.69 ,,0.94 ,-0.117/0.117 ,0.84 ,-0.0501/0.0501 ,
BD+12    90 ,-0.10 ,0.03 ,-0.07 ,0.01 ,-0.04 ,0.09 ,11.93185474 ,-3.73e-09/3.73e-09 ,12.87215609 ,-2.54e-09/2.54e-09 ,103.373 ,,21.844 ,,24.144 ,,108.38 ,-0.463/1.994 ,N/A ,G0 ,9.18 ,,0.531 ,,,,,,,,5855.0 ,,4.13 ,,1.10 ,-0.15/0.15 ,1.36 ,-0.0617/0.0617 ,
BD+12   168A ,0.21 ,0.16 ,0.26 ,0.09 ,,,20.65250466 ,-4.26e-09/4.26e-09 ,12.75095011 ,-2.83e-09/2.83e-09 ,40.397 ,,15.227 ,,9.769 ,,44.26 ,-0.0475/0.1107 ,thin ,K3V ,9.50 ,,1.024 ,,-75.10 ,,-45.80 ,,4.10 ,,4858.0 ,,4.33 ,,0.79 ,-0.0975/0.0975 ,0.79 ,-0.0519/0.0519 ,
BD+12   177 ,-0.01 ,0.04 ,,,,,21.50084494 ,-4.78e-09/4.78e-09 ,13.21127458 ,-3.87e-09/3.87e-09 ,62.351 ,,24.562 ,,15.732 ,,68.84 ,-0.323/1.243 ,N/A ,,,,,,,,,,,,5689.0 ,-42.0/45.5 ,4.50 ,-0.0793/0.0793 ,1.00 ,-0.126/0.126 ,0.93 ,-0.0481/0.0481 ,
BD+12  1892 ,0.07 ,0.04 ,,,,,130.44246645 ,-3.44e-09/3.44e-09 ,11.97488746 ,-1.75e-09/1.75e-09 ,-30.721 ,,36.042 ,,10.045 ,,48.41 ,-0.5094/0.0744 ,N/A ,G9 ,,,,,,,,,,,5007.3 ,-1.04/2.42 ,4.64 ,-0.085/0.085 ,0.89 ,-0.113/0.113 ,0.75 ,-0.0414/0.0414 ,
BD+12  1909 ,0.05 ,0.04 ,,,,,132.05204288 ,-4.07e-09/4.07e-09 ,12.32272986 ,-2.19e-09/2.19e-09 ,-53.473 ,,59.280 ,,17.440 ,,81.72 ,-0.113/0.113 ,N/A ,,,,,,,,,,,,5326.6 ,-5.97/6.47 ,4.54 ,-0.0811/0.0811 ,0.90 ,-0.115/0.115 ,0.84 ,-0.0456/0.0456 ,
BD+12  2201 ,0.16 ,0.04 ,,,,,155.58535839 ,-5.02e-09/5.02e-09 ,12.14590533 ,-3.84e-09/3.84e-09 ,-32.270 ,,14.648 ,,7.627 ,,36.25 ,-0.0884/0.0888 ,thin ,K3/4V ,10.37 ,,1.183 ,,-45.90 ,,-22.40 ,,-14.90 ,,4500.0 ,,4.70 ,,0.70 ,-0.0861/0.0861 ,0.63 ,-0.0492/0.0492 ,
BD+12  2398 ,0.08 ,0.04 ,,,0.07 ,0.09 ,178.95407586 ,-1.35e-08/1.35e-08 ,11.25363221 ,-1.25e-08/1.25e-08 ,-73.609 ,,1.344 ,,14.649 ,,75.06 ,-0.406/0.39 ,N/A ,G5 ,9.17 ,,0.703 ,,,,,,,,5683.0 ,,4.45 ,,1.01 ,-0.124/0.124 ,1.05 ,-0.0452/0.0452 ,
BD+12  2576 ,-0.13 ,0.02 ,,,0.02 ,0.09 ,198.93046947 ,-3.9e-09/3.9e-09 ,11.89661576 ,-2.84e-09/2.84e-09 ,-39.784 ,,-13.645 ,,8.861 ,,42.98 ,-0.0373/0.046 ,thick ,K0 ,9.31 ,,0.865 ,,-31.10 ,,-0.80 ,,62.50 ,,5072.0 ,,4.53 ,,0.84 ,-0.0987/0.0987 ,0.79 ,-0.0411/0.0411 ,
BD+12  4499 ,0.00 ,0.04 ,,,0.03 ,0.09 ,313.77857707 ,-2.45e-08/2.45e-08 ,13.17682296 ,-2.03e-08/2.03e-08 ,16.216 ,,-16.923 ,,5.487 ,,24.07 ,-0.0322/0.0323 ,thin ,K4V ,8.77 ,,1.054 ,,-81.20 ,,-7.40 ,,-8.80 ,,4678.0 ,,4.70 ,,0.75 ,-0.0934/0.0934 ,0.71 ,-0.064/0.064 ,
BD+13    99 ,-0.38 ,0.04 ,,,,,11.33741726 ,-4.01e-09/4.01e-09 ,14.36292249 ,-2.1e-09/2.1e-09 ,54.344 ,,10.896 ,,14.193 ,,57.21 ,-0.198/0.259 ,thin ,G8 ,9.82 ,,0.760 ,,-72.30 ,,-44.00 ,,-31.50 ,,5348.9 ,-11.3/15.6 ,4.68 ,-0.0799/0.0799 ,0.91 ,-0.111/0.111 ,0.72 ,-0.0374/0.0374 ,
BD+13   822B ,0.07 ,0.04 ,0.11 ,0.09 ,,,77.56271288 ,-5.25e-09/5.25e-09 ,13.98805791 ,-3.54e-09/3.54e-09 ,21.446 ,,97.240 ,,24.805 ,,102.62 ,-0.293/0.27 ,N/A ,,,,,,,,,,,,6237.3 ,-1.97/3.39 ,4.28 ,-0.091/0.091 ,1.26 ,-0.2/0.2 ,1.35 ,-0.0595/0.0595 ,
BD+13  2000 ,-0.11 ,0.04 ,,,,,132.73882939 ,-3.75e-09/3.75e-09 ,12.62229533 ,-1.95e-09/1.95e-09 ,-36.748 ,,39.769 ,,12.126 ,,55.49 ,-0.0553/0.0588 ,N/A ,,,,,,,,,,,,5084.1 ,-0.874/0.888 ,4.66 ,-0.0787/0.0787 ,0.91 ,-0.111/0.111 ,0.74 ,-0.0374/0.0374 ,
BD+13  2311 ,-0.19 ,0.02 ,-0.23 ,0.04 ,0.03 ,0.09 ,162.40474522 ,-1.7e-08/1.7e-08 ,12.92921236 ,-1.38e-08/1.38e-08 ,-153.228 ,,48.593 ,,36.903 ,,164.93 ,-7.55/2.46 ,N/A ,F8 ,9.38 ,,0.506 ,,,,,,,,6196.0 ,,4.03 ,,1.21 ,-0.174/0.174 ,1.73 ,-0.0861/0.0861 ,
BD+13  2311B ,-0.24 ,0.03 ,-0.28 ,0.01 ,0.01 ,0.09 ,162.39975705 ,-1.83e-08/1.83e-08 ,12.92963872 ,-1.49e-08/1.49e-08 ,-156.150 ,,49.534 ,,37.609 ,,168.08 ,-2.25/2.03 ,N/A ,F8 ,9.64 ,,0.551 ,,,,,,,,6226.0 ,,4.11 ,,1.20 ,-0.17/0.17 ,1.58 ,-0.065/0.065 ,
BD+13  2618 ,-0.10 ,0.04 ,0.00 ,0.09 ,-0.22 ,0.09 ,195.19398619 ,-2.82e-08/2.82e-08 ,12.37574368 ,-1.9e-08/1.9e-08 ,-10.849 ,,-2.946 ,,2.467 ,,11.51 ,-0.0202/0.0203 ,thin ,M0V ,9.75 ,,1.448 ,,-29.90 ,,-18.30 ,,-9.90 ,,3929.0 ,,4.68 ,-0.00976/0.00976 ,0.56 ,-0.0202/0.0202 ,0.56 ,-0.0165/0.0165 ,
BD+13  2995 ,-1.09 ,0.04 ,,,,,236.05864684 ,-3.28e-09/3.28e-09 ,12.94770528 ,-2.95e-09/2.95e-09 ,-97.448 ,,-144.792 ,,40.126 ,,179.08 ,-0.753/1.078 ,N/A ,,,,,,,,,,,,5741.0 ,,4.91 ,,1.03 ,-0.13/0.13 ,0.72 ,-0.0371/0.0371 ,
BD+13  3578 ,-0.24 ,0.14 ,,,,,274.00937802 ,-2.99e-09/2.99e-09 ,13.91339083 ,-3.32e-09/3.32e-09 ,1.239 ,,-17.673 ,,4.389 ,,18.25 ,-0.0169/0.0169 ,thin ,K7V ,10.18 ,,1.404 ,,33.80 ,,-17.60 ,,-23.50 ,,4024.3 ,-207.6/87.7 ,4.68 ,-0.0105/0.0105 ,0.56 ,-0.0206/0.0206 ,0.57 ,-0.0173/0.0173 ,
BD+13  4614 ,-0.21 ,0.04 ,,,,,316.34869366 ,-3.47e-09/3.47e-09 ,14.53985825 ,-3.17e-09/3.17e-09 ,27.779 ,,-26.501 ,,9.957 ,,39.66 ,-0.0784/0.0787 ,N/A ,K5 ,10.51 ,,1.150 ,,,,,,,,4428.0 ,,4.72 ,,0.69 ,-0.0798/0.0798 ,0.65 ,-0.0485/0.0485 ,
BD+14  2236 ,-0.08 ,0.04 ,,,,,155.81267813 ,-5.19e-09/5.19e-09 ,14.24543722 ,-4.81e-09/4.81e-09 ,-87.561 ,,39.328 ,,24.370 ,,99.03 ,-0.53/0.535 ,N/A ,,,,,,,,,,,,6052.4 ,-51.8/22.1 ,4.38 ,-0.0799/0.0799 ,1.11 ,-0.139/0.139 ,1.13 ,-0.0568/0.0568 ,
BD+14  3384 ,-0.75 ,0.06 ,,,-0.08 ,0.22 ,270.10084862 ,-3.02e-09/3.02e-09 ,14.71528747 ,-3.49e-09/3.49e-09 ,0.088 ,,-49.959 ,,13.121 ,,51.65 ,-0.157/0.166 ,thick ,K0 ,9.23 ,,0.690 ,,39.10 ,,-98.70 ,,65.70 ,,5305.0 ,,4.67 ,,0.96 ,-0.123/0.123 ,0.78 ,-0.0382/0.0382 ,
BD+15    28 ,-0.68 ,0.04 ,-0.39 ,0.09 ,,,4.08693426 ,-5.31e-09/5.31e-09 ,16.64636616 ,-4.37e-09/4.37e-09 ,101.089 ,,7.223 ,,30.302 ,,105.78 ,-0.249/0.236 ,thick ,G3 ,9.74 ,,0.569 ,,-123.10 ,,-94.90 ,,-42.20 ,,5850.0 ,,4.37 ,-0.071/0.071 ,1.05 ,-0.124/0.124 ,1.11 ,-0.0546/0.0546 ,
